117,695	117,733	116,493
117,695	117,735	116,648
117,695	117,735	116,648
117,695	117,736	116,573
117,695	117,735	116,383
117,695	117,735	116,201
117,695	117,735	116,201
117,695	117,735	116,607
117,695	117,737	116,406
117,695	117,737	116,228
117,695	117,737	116,228
117,695	117,737	116,874
117,695	117,737	117,440
117,695	117,739	117,026
117,695	117,739	117,026
117,695	117,738	117,333
117,695	117,739	117,182
117,695	117,739	117,182
117,695	117,738	117,196
117,695	117,736	117,246
117,695	117,733	117,246
117,695	117,733	117,246
117,695	117,731	117,123
117,695	117,731	117,056
117,695	117,731	116,721
117,695	117,731	116,721
117,695	117,732	116,278
117,695	117,734	116,189
117,695	117,736	116,148
117,695	117,736	116,148
117,695	117,739	116,608
117,695	117,740	116,570
117,695	117,742	116,601
117,695	117,742	116,601
117,695	117,743	116,531
117,695	117,744	116,959
117,695	117,744	116,959
117,695	117,745	116,967
117,695	117,747	116,635
117,695	117,746	116,673
117,695	117,746	116,673
117,695	117,744	116,479
117,695	117,743	116,207
117,695	117,742	116,614
117,695	117,742	116,614
117,695	117,743	116,630
117,695	117,744	116,908
117,695	117,746	116,946
117,695	117,746	116,946
117,695	117,747	116,802
117,695	117,748	116,455
117,695	117,748	116,455
117,695	117,749	116,497
117,695	117,748	117,005
117,695	117,747	116,813
117,695	117,747	116,813
117,695	117,747	116,149
117,695	117,749	116,782
117,695	117,749	116,872
117,695	117,749	116,872
117,695	117,746	116,938
117,695	117,745	116,839
117,695	117,744	116,683
117,695	117,744	116,683
117,695	117,743	116,500
117,695	117,743	115,797
117,695	117,742	116,131
117,695	117,742	116,131
117,695	117,740	116,398
117,695	117,740	116,432
117,695	117,740	116,432
117,695	117,741	116,271
117,695	117,744	116,480
117,695	117,746	116,558
117,695	117,746	116,558
117,695	117,749	116,187
117,695	117,749	115,736
117,695	117,748	115,786
117,695	117,748	115,786
117,695	117,749	115,873
117,695	117,748	116,038
117,695	117,750	116,340
117,695	117,750	116,340
117,695	117,753	116,636
117,695	117,754	116,942
117,695	117,754	116,942
117,695	117,757	117,687
117,695	117,756	117,539
117,695	117,754	117,253
117,695	117,754	117,253
117,695	117,753	116,735
117,695	117,751	116,429
117,695	117,751	116,128
117,695	117,751	116,128
117,695	117,751	116,404
117,695	117,752	116,762
117,695	117,755	116,628
117,695	117,755	116,628
117,695	117,756	116,720
117,695	117,758	116,135
117,695	117,759	115,866
117,695	117,759	115,866
117,695	117,760	116,201
117,695	117,760	116,272
117,695	117,760	116,272
117,695	117,760	116,135
117,695	117,759	115,657
117,695	117,758	115,628
117,695	117,758	115,628
117,695	117,757	115,548
117,695	117,755	115,665
117,695	117,755	116,045
117,695	117,755	116,045
117,695	117,754	116,077
117,695	117,756	116,114
117,695	117,757	115,758
117,695	117,757	115,758
117,695	117,757	115,869
117,695	117,756	116,040
117,695	117,757	116,594
117,695	117,757	116,594
117,695	117,759	116,925
117,695	117,761	117,313
117,695	117,761	117,313
117,695	117,761	117,095
117,695	117,762	116,998
117,695	117,760	117,092
117,695	117,760	117,092
117,695	117,760	116,732
117,695	117,761	116,916
117,695	117,762	117,294
117,695	117,762	117,294
117,695	117,760	117,236
117,695	117,759	117,054
117,695	117,759	116,933
117,695	117,759	116,933
117,695	117,757	117,310
117,695	117,757	117,244
117,695	117,757	117,244
117,695	117,759	117,553
117,695	117,759	117,487
117,695	117,756	117,125
117,695	117,756	117,125
117,695	117,756	116,837
117,695	117,757	117,026
117,695	117,758	116,655
117,695	117,758	116,655
117,695	117,759	116,386
117,695	117,760	116,374
117,695	117,763	116,539
117,695	117,763	116,539
117,695	117,762	116,348
117,695	117,760	116,833
117,695	117,761	117,158
117,695	117,761	117,158
117,695	117,761	116,725
117,695	117,761	116,851
117,695	117,761	116,851
117,695	117,760	117,100
117,695	117,759	117,493
117,695	117,758	117,253
117,695	117,758	117,253
117,695	117,758	117,330
117,695	117,757	117,066
117,695	117,757	117,819
117,695	117,757	117,819
117,695	117,758	117,977
117,695	117,758	117,049
117,695	117,759	116,817
117,695	117,759	116,817
117,695	117,761	117,409
117,695	117,761	117,486
117,695	117,761	117,486
117,695	117,760	117,529
117,695	117,760	117,054
117,695	117,760	117,102
117,695	117,760	117,102
117,695	117,760	117,287
117,695	117,760	117,255
117,695	117,761	117,258
117,695	117,761	117,258
117,695	117,759	117,205
117,695	117,759	117,019
117,695	117,761	116,820
117,695	117,761	116,820
117,695	117,762	117,063
117,695	117,763	117,452
117,695	117,762	117,006
117,695	117,762	117,006
117,695	117,761	116,723
117,695	117,760	117,152
117,695	117,760	117,152
117,695	117,758	116,912
117,695	117,758	117,163
117,695	117,758	116,772
117,695	117,758	116,772
117,695	117,758	117,297
117,695	117,759	117,811
117,695	117,760	117,573
117,695	117,760	117,573
117,695	117,759	117,307
117,695	117,759	116,625
117,695	117,759	116,461
117,695	117,759	116,461
117,695	117,760	116,972
117,695	117,761	117,672
117,695	117,761	117,672
117,695	117,763	117,711
117,695	117,765	117,683
117,695	117,765	117,166
117,695	117,765	117,166
117,695	117,766	117,028
117,695	117,767	116,998
117,695	117,768	117,607
117,695	117,768	117,607
117,695	117,769	117,699
117,695	117,771	117,493
117,695	117,772	117,710
117,695	117,772	117,710
117,695	117,770	116,963
117,695	117,770	116,366
117,695	117,769	116,878
117,695	117,769	116,878
117,695	117,769	117,172
117,695	117,768	117,073
117,695	117,768	117,073
117,695	117,766	116,862
117,695	117,764	116,694
117,695	117,764	116,357
117,695	117,764	116,357
117,695	117,765	116,646
117,695	117,766	116,295
117,695	117,766	116,154
117,695	117,766	116,154
117,695	117,768	116,294
117,695	117,770	116,576
117,695	117,773	116,348
117,695	117,773	116,348
117,695	117,774	116,500
117,695	117,773	116,518
117,695	117,773	116,260
117,695	117,773	116,260
117,695	117,773	116,183
117,695	117,773	116,626
117,695	117,773	116,626
117,695	117,773	116,556
117,695	117,775	115,850
117,695	117,777	116,493
117,695	117,777	116,493
117,695	117,777	116,177
117,695	117,776	116,295
117,695	117,776	116,546
117,695	117,776	116,546
117,695	117,776	116,103
117,695	117,778	115,852
117,695	117,781	116,112
117,695	117,781	116,112
117,695	117,784	117,386
117,695	117,785	117,623
117,695	117,785	117,623
117,695	117,787	117,146
117,695	117,788	116,709
117,695	117,787	116,546
117,695	117,787	116,546
117,695	117,787	116,644
117,695	117,787	117,091
117,695	117,787	117,396
117,695	117,787	117,396
117,695	117,786	117,526
117,695	117,784	117,419
117,695	117,783	117,147
117,695	117,783	117,147
117,695	117,783	116,820
117,695	117,781	116,684
117,695	117,782	117,320
117,695	117,782	117,320
117,695	117,784	116,818
117,695	117,785	116,759
117,695	117,785	116,759
117,695	117,786	117,318
117,695	117,786	117,459
117,695	117,785	117,383
117,695	117,785	117,383
117,695	117,784	117,311
117,695	117,783	116,844
117,695	117,782	117,083
117,695	117,782	117,083
117,695	117,781	116,742
117,695	117,779	117,229
117,695	117,779	116,849
117,695	117,779	116,849
117,695	117,780	117,023
117,695	117,781	117,094
117,695	117,781	117,094
117,695	117,781	116,925
117,695	117,780	116,891
117,695	117,782	116,483
117,695	117,782	116,483
117,695	117,784	116,597
117,695	117,787	116,793
117,695	117,789	116,095
117,695	117,789	116,095
117,695	117,789	116,051
117,695	117,789	116,942
117,695	117,786	117,211
117,695	117,786	117,211
117,695	117,785	117,364
117,695	117,785	117,363
117,695	117,786	117,143
117,695	117,786	117,143
117,695	117,787	117,193
117,695	117,787	117,623
117,695	117,787	117,623
117,695	117,786	117,537
117,695	117,786	117,977
117,695	117,785	117,542
117,695	117,785	117,542
117,695	117,784	117,520
117,695	117,783	117,656
117,695	117,782	117,810
117,695	117,782	117,810
117,695	117,780	116,804
117,695	117,779	116,773
117,695	117,778	116,912
117,695	117,778	116,912
117,695	117,777	116,997
117,695	117,778	117,074
117,695	117,778	117,074
117,695	117,779	116,703
117,695	117,780	116,138
117,695	117,779	116,219
117,695	117,779	116,219
117,695	117,779	116,615
117,695	117,780	116,514
117,695	117,780	116,629
117,695	117,780	116,629
117,695	117,780	116,959
117,695	117,780	117,234
117,695	117,779	117,047
117,695	117,779	117,047
117,695	117,779	117,010
117,695	117,778	116,904
117,695	117,779	117,511
117,695	117,779	117,511
117,695	117,781	117,014
117,695	117,781	117,553
117,695	117,781	117,553
117,695	117,781	117,748
117,695	117,782	118,490
117,695	117,779	118,000
117,695	117,779	118,000
117,695	117,778	117,661
117,695	117,777	117,828
117,695	117,778	117,317
117,695	117,778	117,317
117,695	117,777	117,348
117,695	117,776	116,997
117,695	117,776	116,679
117,695	117,776	116,679
117,695	117,776	116,251
117,695	117,777	116,566
117,695	117,777	116,566
117,695	117,776	116,319
117,695	117,777	116,204
117,695	117,778	116,201
117,695	117,778	116,201
117,695	117,779	115,924
117,695	117,779	116,345
117,695	117,778	116,734
117,695	117,778	116,734
117,695	117,777	116,976
117,695	117,776	116,751
117,695	117,774	116,997
117,695	117,774	116,997
117,695	117,774	117,246
117,695	117,772	116,993
117,695	117,771	116,998
117,695	117,771	116,998
117,695	117,770	116,691
117,695	117,771	117,144
117,695	117,771	117,144
117,695	117,772	117,160
117,695	117,772	117,326
117,695	117,772	116,703
117,695	117,772	116,703
117,695	117,773	116,465
117,695	117,774	116,793
117,695	117,774	117,084
117,695	117,774	117,084
117,695	117,777	116,315
117,695	117,777	115,986
117,695	117,777	116,380
117,695	117,777	116,380
117,695	117,776	116,844
117,695	117,776	116,697
117,695	117,778	116,309
117,695	117,778	116,309
117,695	117,779	116,447
117,695	117,780	116,254
117,695	117,780	116,254
117,695	117,781	116,433
117,695	117,781	115,882
117,695	117,783	115,507
117,695	117,783	115,507
117,695	117,784	115,232
117,695	117,786	115,600
117,695	117,787	115,517
117,695	117,787	115,517
117,695	117,787	116,159
117,695	117,787	115,864
117,695	117,786	115,155
117,695	117,786	115,155
117,695	117,785	115,685
117,695	117,785	115,854
117,695	117,785	115,854
117,695	117,782	115,881
117,695	117,782	116,166
117,695	117,783	116,172
117,695	117,783	116,172
117,695	117,783	116,219
117,695	117,784	115,872
117,695	117,785	115,570
117,695	117,785	115,570
117,695	117,787	115,046
117,695	117,788	115,697
117,695	117,790	115,351
117,695	117,790	115,351
117,695	117,791	115,305
117,695	117,795	115,210
117,695	117,783	115,736
115,945	117,783	115,736
115,945	117,338	115,777
115,945	116,937	115,751
115,945	116,937	115,751
115,945	116,396	115,243
115,945	115,832	114,725
115,945	115,184	114,647
112,445	115,184	114,647
112,445	114,518	114,485
112,445	113,775	114,306
112,445	112,729	113,156
112,445	112,729	113,156
110,695	111,872	112,512
110,695	110,932	111,192
108,945	109,961	110,663
108,945	109,961	110,663
107,195	108,921	109,430
107,195	107,842	108,550
107,195	107,842	108,550
105,445	106,710	107,380
103,695	105,568	104,993
103,695	104,439	104,178
103,695	104,439	104,178
101,945	103,320	103,574
100,195	102,235	102,265
100,195	101,146	101,341
100,195	101,146	101,341
100,195	100,086	 99,931
 96,695	 99,021	 98,554
 96,695	 97,990	 97,498
 96,695	 97,990	 97,498
 96,695	 96,942	 96,037
 94,945	 95,949	 94,634
 93,195	 94,934	 93,811
 93,195	 94,934	 93,811
 93,195	 93,962	 93,033
 93,195	 92,978	 91,397
 89,695	 92,978	 91,397
 89,695	 92,011	 90,482
 89,695	 91,036	 89,481
 89,695	 90,120	 88,036
 89,695	 90,120	 88,036
 87,945	 89,223	 86,954
 87,945	 88,362	 86,544
 86,195	 87,518	 85,096
 86,195	 87,518	 85,096
 86,195	 86,711	 84,161
 84,445	 85,873	 83,274
 84,445	 84,947	 82,083
 82,695	 84,947	 82,083
 82,695	 83,973	 80,920
 80,945	 82,941	 80,463
 80,945	 82,941	 80,463
 80,945	 81,925	 79,605
 79,195	 80,933	 77,996
 79,195	 79,964	 77,072
 77,445	 79,964	 77,072
 77,445	 79,013	 76,139
 77,445	 78,070	 74,606
 75,695	 77,145	 73,810
 75,695	 77,145	 73,810
 73,945	 76,222	 73,186
 73,945	 75,315	 71,592
 73,945	 74,419	 69,944
 72,195	 74,419	 69,944
 72,195	 73,540	 68,960
 72,195	 72,692	 68,225
 70,445	 71,849	 67,334
 70,445	 71,849	 67,334
 70,445	 71,034	 66,575
 70,445	 70,206	 65,889
 68,695	 70,206	 65,889
 66,945	 69,388	 65,125
 66,945	 68,569	 64,187
 66,945	 67,711	 63,199
 66,945	 67,711	 63,199
 66,945	 66,844	 62,259
 65,195	 65,956	 61,945
 63,445	 65,044	 61,374
 63,445	 65,044	 61,374
 63,445	 64,128	 60,131
 63,445	 63,201	 58,998
 61,695	 62,283	 58,036
 59,945	 62,283	 58,036
 59,945	 61,367	 57,131
 59,945	 60,496	 55,761
 59,945	 59,638	 54,882
 59,945	 59,638	 54,882
 58,195	 58,802	 54,090
 56,445	 57,968	 53,630
 56,445	 57,968	 53,630
 56,445	 57,129	 53,110
 54,695	 56,284	 52,271
 54,695	 55,412	 51,264
 52,945	 55,412	 51,264
 52,945	 54,544	 50,858
 52,945	 53,688	 49,889
 52,945	 52,888	 48,626
 52,945	 52,888	 48,626
 51,195	 52,099	 47,896
 49,445	 51,374	 47,010
 49,445	 50,653	 46,019
 49,445	 50,653	 46,019
 49,445	 49,906	 45,530
 47,695	 49,147	 45,276
 45,945	 49,147	 45,276
 45,945	 48,367	 44,389
 45,945	 47,600	 42,930
 45,945	 46,871	 42,538
 45,945	 46,871	 42,538
 44,195	 46,144	 42,142
 42,445	 45,426	 41,481
 42,445	 44,710	 40,650
 42,445	 44,710	 40,650
 42,445	 43,941	 39,681
 42,445	 43,131	 38,855
 40,695	 42,282	 38,611
 38,945	 42,282	 38,611
 38,945	 41,383	 37,797
 38,945	 40,473	 36,514
 38,945	 39,549	 35,687
 37,195	 39,549	 35,687
 37,195	 38,612	 35,123
 35,445	 37,672	 34,147
 35,445	 37,672	 34,147
 35,445	 36,752	 32,991
 33,695	 35,861	 31,868
 33,695	 34,989	 30,945
 31,945	 34,989	 30,945
 31,945	 34,139	 30,072
 31,945	 33,278	 29,633
 30,195	 32,429	 28,971
 30,195	 32,429	 28,971
 30,195	 31,585	 27,548
 28,445	 30,746	 26,711
 28,445	 29,916	 26,336
 28,445	 29,916	 26,336
 26,695	 29,084	 25,589
 26,695	 28,254	 24,701
 26,695	 28,254	 24,701
 26,695	 27,411	 23,942
 24,945	 26,626	 23,215
 24,945	 26,165	 22,371
 24,945	 26,165	 22,371
 24,945	 25,853	 22,143
 24,945	 25,762	 21,969
 24,945	 25,768	 21,284
 24,945	 25,768	 21,284
 24,945	 25,756	 20,955
 24,945	 25,764	 21,488
 24,945	 25,765	 21,413
 24,945	 25,765	 21,413
 24,945	 25,769	 21,147
 24,945	 25,772	 21,125
 24,945	 25,768	 20,840
 24,945	 25,768	 20,840
 24,945	 25,769	 20,760
 24,945	 25,767	 21,267
 24,945	 25,767	 21,267
 24,945	 25,764	 21,131
 24,945	 25,766	 21,023
 24,945	 25,767	 20,970
 24,945	 25,767	 20,970
 24,945	 25,769	 20,763
 24,945	 25,769	 20,918
 24,945	 25,769	 21,093
 24,945	 25,769	 21,093
 24,945	 25,772	 20,841
 24,945	 25,774	 20,770
 24,945	 25,777	 20,218
 24,945	 25,777	 20,218
 24,945	 25,778	 20,233
 24,945	 25,780	 20,206
 24,945	 25,781	 20,428
 24,945	 25,781	 20,428
 24,945	 25,782	 21,163
 24,945	 25,781	 21,425
 24,945	 25,781	 21,425
 24,945	 25,782	 22,038
 24,945	 25,781	 21,942
 24,945	 25,779	 21,382
 24,945	 25,779	 21,382
 24,945	 25,779	 21,532
 24,945	 25,778	 21,169
 24,945	 25,777	 21,400
 24,945	 25,777	 21,400
 24,945	 25,777	 21,390
 24,945	 25,777	 21,336
 24,945	 25,777	 21,692
 24,945	 25,777	 21,692
 24,945	 25,778	 21,607
 24,945	 25,780	 21,737
 24,945	 25,780	 21,737
 24,945	 25,782	 21,544
 24,945	 25,784	 21,603
 24,945	 25,783	 21,812
 24,945	 25,783	 21,812
 24,945	 25,783	 21,896
 24,945	 25,781	 22,175
 24,945	 25,780	 22,433
 24,945	 25,780	 22,433
 24,945	 25,780	 22,072
 24,945	 25,780	 21,900
 24,945	 25,780	 22,132
 24,945	 25,780	 22,132
 24,945	 25,779	 22,057
 24,945	 25,779	 21,673
 24,945	 25,779	 21,776
 24,945	 25,779	 21,776
 24,945	 25,779	 21,916
 24,945	 25,779	 21,572
 24,945	 25,779	 21,572
 24,945	 25,779	 21,464
 24,945	 25,780	 21,378
 24,945	 25,781	 21,747
 24,945	 25,781	 21,747
 24,945	 25,781	 21,863
 24,945	 25,781	 22,192
 24,945	 25,780	 21,766
 24,945	 25,780	 21,766
 24,945	 25,781	 21,690
 24,945	 25,779	 20,911
 24,945	 25,777	 21,034
 24,945	 25,777	 21,034
 24,945	 25,775	 21,007
 24,945	 25,775	 21,180
 24,945	 25,775	 21,180
 24,945	 25,776	 21,222
 24,945	 25,777	 21,518
 24,945	 25,777	 21,541
 24,945	 25,777	 21,541
 24,945	 25,779	 21,696
 24,945	 25,780	 21,838
 24,945	 25,781	 21,833
 24,945	 25,781	 21,833
 24,945	 25,784	 21,638
 24,945	 25,787	 21,553
 24,945	 25,775	 21,294
 24,945	 25,775	 21,294
 24,945	 25,787	 21,269
 24,945	 25,879	 21,751
 24,945	 25,977	 21,740
 24,945	 25,977	 21,740
 24,945	 26,102	 21,633
 26,695	 26,240	 21,608
 26,695	 26,240	 21,608
 26,695	 26,396	 21,495
 24,945	 26,571	 22,029
 24,945	 26,738	 22,032
 26,695	 26,738	 22,032
 26,695	 26,929	 22,023
 26,695	 27,116	 22,314
 26,695	 27,314	 22,435
 26,695	 27,314	 22,435
 26,695	 27,513	 22,999
 26,695	 27,713	 22,885
 28,445	 27,834	 22,904
 26,695	 27,834	 22,904
 26,695	 27,922	 23,258
 26,695	 27,967	 23,329
 28,445	 27,967	 23,329
 26,695	 27,994	 23,742
 26,695	 28,008	 24,188
 26,695	 28,030	 23,501
 28,445	 28,030	 23,501
 26,695	 28,041	 23,388
 26,695	 28,056	 23,625
 28,445	 28,090	 23,476
 26,695	 28,090	 23,476
 26,695	 28,138	 23,837
 28,445	 28,243	 23,837
 28,445	 28,326	 23,890
 26,695	 28,326	 23,890
 26,695	 28,399	 24,171
 28,445	 28,420	 23,880
 26,695	 28,435	 23,720
 26,695	 28,435	 23,720
 28,445	 28,420	 23,639
 28,445	 28,409	 24,098
 26,695	 28,409	 24,098
 28,445	 28,412	 24,135
 28,445	 28,424	 24,189
 26,695	 28,454	 24,245
 28,445	 28,454	 24,245
 28,445	 28,481	 23,958
 26,695	 28,543	 24,392
 28,445	 28,652	 24,170
 28,445	 28,652	 24,170
 26,695	 28,761	 24,521
 28,445	 28,843	 25,038
 28,445	 28,914	 24,889
 26,695	 28,914	 24,889
 28,445	 28,989	 24,852
 28,445	 29,060	 24,557
 28,445	 29,125	 24,538
 28,445	 29,125	 24,538
 28,445	 29,165	 24,704
 28,445	 29,202	 25,039
 28,445	 29,202	 25,039
 28,445	 29,201	 25,057
 28,445	 29,228	 25,333
 28,445	 29,287	 24,650
 28,445	 29,287	 24,650
 28,445	 29,309	 24,558
 28,445	 29,323	 24,762
 28,445	 29,368	 24,670
 28,445	 29,368	 24,670
 28,445	 29,392	 24,391
 28,445	 29,411	 24,353
 28,445	 29,405	 24,558
 28,445	 29,405	 24,558
 28,445	 29,438	 24,595
 28,445	 29,522	 24,203
 28,445	 29,522	 24,203
 28,445	 29,539	 24,392
 28,445	 29,545	 25,179
 28,445	 29,544	 25,383
 28,445	 29,544	 25,383
 28,445	 29,537	 25,310
 28,445	 29,525	 24,939
 28,445	 29,500	 24,795
 28,445	 29,500	 24,795
 26,695	 29,476	 25,325
 28,445	 29,431	 25,199
 28,445	 29,401	 25,162
 28,445	 29,401	 25,162
 28,445	 29,362	 25,723
 28,445	 29,318	 25,211
 28,445	 29,264	 25,431
 28,445	 29,264	 25,431
 28,445	 29,206	 25,278
 26,695	 29,134	 24,393
 28,445	 29,134	 24,393
 28,445	 29,055	 24,447
 28,445	 28,957	 24,158
 28,445	 28,877	 23,899
 28,445	 28,877	 23,899
 28,445	 28,771	 24,465
 28,445	 28,697	 24,685
 28,445	 28,627	 24,447
 28,445	 28,627	 24,447
 28,445	 28,558	 24,737
 28,445	 28,486	 24,284
 26,695	 28,448	 24,283
 28,445	 28,448	 24,283
 26,695	 28,396	 24,172
 28,445	 28,366	 24,028
 26,695	 28,366	 24,028
 28,445	 28,344	 23,588
 26,695	 28,343	 24,173
 26,695	 28,324	 24,538
 28,445	 28,324	 24,538
 26,695	 28,318	 24,447
 28,445	 28,325	 24,630
 26,695	 28,339	 24,687
 28,445	 28,339	 24,687
 26,695	 28,356	 24,707
 28,445	 28,371	 24,632
 26,695	 28,398	 24,465
 28,445	 28,398	 24,465
 26,695	 28,417	 24,576
 28,445	 28,430	 24,115
 26,695	 28,446	 24,392
 26,695	 28,446	 24,392
 28,445	 28,464	 24,134
 26,695	 28,481	 24,281
 28,445	 28,481	 24,281
 26,695	 28,526	 23,872
 28,445	 28,557	 24,147
 26,695	 28,604	 23,942
 28,445	 28,604	 23,942
 26,695	 28,642	 23,808
 28,445	 28,698	 23,981
 26,695	 28,752	 23,627
 28,445	 28,752	 23,627
 26,695	 28,831	 23,445
 28,445	 28,914	 23,399
 26,695	 29,016	 24,276
 28,445	 29,016	 24,276
 28,445	 29,108	 24,522
 28,445	 29,213	 24,446
 28,445	 29,330	 24,919
 28,445	 29,330	 24,919
 28,445	 29,410	 25,541
 28,445	 29,512	 26,298
 28,445	 29,512	 26,298
 28,445	 29,596	 25,802
 28,445	 29,658	 25,618
 28,445	 29,699	 25,207
 28,445	 29,699	 25,207
 30,195	 29,738	 25,429
 28,445	 29,753	 24,945
 30,195	 29,753	 25,815
 28,445	 29,753	 25,815
 30,195	 29,741	 25,965
 28,445	 29,750	 26,012
 30,195	 29,755	 25,838
 28,445	 29,755	 25,838
 28,445	 29,745	 25,841
 28,445	 29,740	 25,860
 28,445	 29,740	 25,860
 30,195	 29,735	 25,525
 28,445	 29,728	 25,267
 30,195	 29,726	 25,732
 28,445	 29,726	 25,732
 28,445	 29,733	 25,856
 28,445	 29,734	 26,232
 30,195	 29,738	 26,062
 28,445	 29,738	 26,062
 30,195	 29,755	 26,334
 28,445	 29,776	 25,945
 28,445	 29,786	 26,133
 28,445	 29,786	 26,133
 28,445	 29,802	 26,343
 28,445	 29,804	 26,215
 28,445	 29,809	 25,990
 28,445	 29,809	 25,990
 28,445	 29,786	 26,380
 30,195	 29,780	 26,138
 28,445	 29,780	 26,138
 30,195	 29,760	 25,950
 28,445	 29,754	 25,702
 30,195	 29,741	 25,708
 28,445	 29,741	 25,708
 28,445	 29,733	 25,795
 28,445	 29,705	 25,425
 28,445	 29,668	 25,345
 28,445	 29,668	 25,345
 28,445	 29,634	 25,422
 28,445	 29,600	 25,179
 28,445	 29,566	 25,333
 26,695	 29,566	 25,333
 28,445	 29,532	 25,544
 26,695	 29,500	 25,396
 28,445	 29,500	 25,396
 28,445	 29,467	 25,509
 28,445	 29,442	 24,522
 26,695	 29,408	 24,333
 28,445	 29,408	 24,333
 28,445	 29,370	 24,236
 28,445	 29,308	 24,731
 28,445	 29,251	 25,249
 28,445	 29,251	 25,249
 28,445	 29,185	 25,209
 28,445	 29,111	 25,283
 28,445	 29,024	 24,946
 28,445	 29,024	 24,946
 28,445	 28,942	 24,731
 28,445	 28,841	 25,011
 28,445	 28,741	 25,149
 28,445	 28,741	 25,149
 28,445	 28,666	 25,229
 26,695	 28,592	 25,169
 28,445	 28,592	 25,169
 26,695	 28,530	 24,638
 28,445	 28,467	 24,331
 26,695	 28,446	 24,389
 28,445	 28,446	 24,389
 26,695	 28,422	 24,827
 28,445	 28,413	 25,024
 26,695	 28,407	 24,484
 28,445	 28,407	 24,484
 26,695	 28,410	 24,155
 28,445	 28,407	 23,560
 26,695	 28,398	 23,868
 26,695	 28,398	 23,868
 28,445	 28,397	 24,330
 26,695	 28,403	 24,465
